num_annotation	genre_id	genre	pt_word	recapitalized_sent	pt_sentence_bold	num_annotators	min_annotation_time	max_annotation_time	avg_annotation_time	num_candidate_substitutions	num_unqiue_candidate_substituions
164	143-63	news	voto	"Algumas bancadas marcaram reunião para o início da tarde, como o DEM que se reunirá às 15h para definir se fecharão ou não questão, obrigando todos da legenda a seguir um voto"	"Algumas bancadas marcaram reunião para o início da tarde, como o DEM que se reunirá às 15h para definir se fecharão ou não questão, obrigando todos da legenda a seguir um <strong>voto</strong>"	20	2	34950	92.16	1	1
985	68-362	news	presidentes	"Conversas com presidentes a gente não revela, a não ser que parta deles"	"Conversas com <strong>presidentes</strong> a gente não revela, a não ser que parta deles"	20	2	34950	92.1	1	1
359	3075-142	news	laticínio	"Constatamos que os beneficiários estão muito satisfeitos, produzindo mais e obtendo um maior lucro, pois o laticínio ao ver as condições de armazenamento paga mais pelo produto bem cuidado"	"Constatamos que os beneficiários estão muito satisfeitos, produzindo mais e obtendo um maior lucro, pois o <strong>laticínio</strong> ao ver as condições de armazenamento paga mais pelo produto bem cuidado"	20	2	34950	92.03	0	0
786	24016644	biomed	mudanças	"Introdução: A psiquiatria é influenciada pelas mudanças que ocorrem na sociedade, devendo estar em constante renovação, antevendo futuros comportamentos e doenças."	"Introdução: A psiquiatria é influenciada pelas <strong>mudanças</strong> que ocorrem na sociedade, devendo estar em constante renovação, antevendo futuros comportamentos e doenças."	20	2	34950	92.03	1	1
581	9059-29	news	etnia	Jacqueline — Acho que somos uma etnia que vem conquistando seu espaço dentro do audiovisual e do entretenimento em geral	Jacqueline — Acho que somos uma <strong>etnia</strong> que vem conquistando seu espaço dentro do audiovisual e do entretenimento em geral	20	2	34950	91.96	3	3
1196	26061509	biomed	Resultados	"Introdução: Na consulta de Hematologia-Obstetrícia do Centro Hospitalar São João EPE, as grávidas com trombofilias, episódios trombóticos anteriores e/ou história familiar de trombofilia são avaliadas e medicadas, recorrendo a uma escala de estratificação de risco (EER Hema-Obs).Objectivos: Pretende-se, com este trabalho, avaliar a eficácia desta escala de estratificação de risco, comparando-a com uma escala semelhante, desenvolvida e publicada por Sarig (escala de estratificação de risco Sarig).Material e Métodos: Procedeu-se às seguintes comparações: distribuição, por grupos de risco, obtida pela aplicação das duas escalas, em simultâneo, a 250 grávidas seguidas, na consulta do Centro Hospitalar São João EPE; sensibilidade e especificidade para cada uma das escalas (teste DeLong aplicado às curvas Receiver Operating Characteristic); desfechos nas gestações seguidas no Centro Hospitalar São João EPE e pelo grupo de Sarig no Rambam Health Care Campus (Israel).Resultados: A estratificação de risco nas 250 grávidas foi: a) com a escala de estratificação de risco Hema-Obs - Risco Materno (29%), Alto Risco Materno-Fetal (47%), Muito Alto Risco Materno-Fetal (24%); b) com a escala de estratificação de risco Sarig - Baixo (24%), Intermédio (53%), Alto (16%), Muito Alto (7%)."	"Introdução: Na consulta de Hematologia-Obstetrícia do Centro Hospitalar São João EPE, as grávidas com trombofilias, episódios trombóticos anteriores e/ou história familiar de trombofilia são avaliadas e medicadas, recorrendo a uma escala de estratificação de risco (EER Hema-Obs).Objectivos: Pretende-se, com este trabalho, avaliar a eficácia desta escala de estratificação de risco, comparando-a com uma escala semelhante, desenvolvida e publicada por Sarig (escala de estratificação de risco Sarig).Material e Métodos: Procedeu-se às seguintes comparações: distribuição, por grupos de risco, obtida pela aplicação das duas escalas, em simultâneo, a 250 grávidas seguidas, na consulta do Centro Hospitalar São João EPE; sensibilidade e especificidade para cada uma das escalas (teste DeLong aplicado às curvas Receiver Operating Characteristic); desfechos nas gestações seguidas no Centro Hospitalar São João EPE e pelo grupo de Sarig no Rambam Health Care Campus (Israel).Resultados: A estratificação de risco nas 250 grávidas foi: a) com a escala de estratificação de risco Hema-Obs - Risco Materno (29%), Alto Risco Materno-Fetal (47%), Muito Alto Risco Materno-Fetal (24%); b) com a escala de estratificação de risco Sarig - Baixo (24%), Intermédio (53%), Alto (16%), Muito Alto (7%)."	20	2	34950	91.92	0	0
165	1218	bible	junturas	"E aparelhou Davi ferro em abundância, para os pregos das portas das entradas, e para as junturas; como também cobre em abundância, que não foi pesado;"	"E aparelhou Davi ferro em abundância, para os pregos das portas das entradas, e para as <strong>junturas;</strong> como também cobre em abundância, que não foi pesado;"	20	2	34950	91.86	3	3
360	2407-244	news	seção	"Na quarta-feira, 28, o 9º Batalhão de Polícia Militar (Batalhão Araguaia-Tocantins), representado pelo seu Comandante, o Major Valdeonne Dias da Silva, e o Chefe da Seção de Trânsito, 1º Tenente Calistenes Marcelo Reis de Abreu, participou da Conferência de Trânsito promovida pelo Instituto Federal de Educação, Ciências e Tecnologia (IFTO)"	"Na quarta-feira, 28, o 9º Batalhão de Polícia Militar (Batalhão Araguaia-Tocantins), representado pelo seu Comandante, o Major Valdeonne Dias da Silva, e o Chefe da <strong>Seção</strong> de Trânsito, 1º Tenente Calistenes Marcelo Reis de Abreu, participou da Conferência de Trânsito promovida pelo Instituto Federal de Educação, Ciências e Tecnologia (IFTO)"	20	2	34950	91.79	2	2
986	54-22	news	consciência	"Avança também na concretização das diretrizes, metas e ações previstas no Anexo Único deste mesmo Plano, especialmente no que diz respeito a gestão cultural de atividades e espaços públicos através da celebração de contratos com instituições de direito privado sem fins lucrativos, observando a legislação vigente, e realização de programas que preparem as localidades para atividade turístico­-cultural por meio do desenvolvimento da infraestrutura, da consciência patrimonial e da formação de guias e de gestores"	"Avança também na concretização das diretrizes, metas e ações previstas no Anexo Único deste mesmo Plano, especialmente no que diz respeito a gestão cultural de atividades e espaços públicos através da celebração de contratos com instituições de direito privado sem fins lucrativos, observando a legislação vigente, e realização de programas que preparem as localidades para atividade turístico­-cultural por meio do desenvolvimento da infraestrutura, da <strong>consciência</strong> patrimonial e da formação de guias e de gestores"	20	2	34950	91.78	2	2
582	1294	bible	solene	"Mas eu sou o SENHOR teu Deus desde a terra do Egito; eu ainda te farei habitar em tendas, como nos dias da festa solene."	"Mas eu sou o SENHOR teu Deus desde a terra do Egito; eu ainda te farei habitar em tendas, como nos dias da festa <strong>solene.</strong>"	20	2	34950	91.75	4	3
787	1484	bible	repreensão	A repreensão penetra mais profundamente no prudente do que cem açoites no tolo.	A <strong>repreensão</strong> penetra mais profundamente no prudente do que cem açoites no tolo.	20	2	34950	91.74	2	1
166	26401500	biomed	alteração	"Foram criados dois grupos de pacientes, um com todos os critérios normais (TAD < 25 mm, ângulo cervicodiafisário entre 130° e 135° e a posição do implante cefálico na cabeça femoral no quadrante central-central) e outro com alteração em algum dos critérios de melhor prognóstico."	"Foram criados dois grupos de pacientes, um com todos os critérios normais (TAD < 25 mm, ângulo cervicodiafisário entre 130° e 135° e a posição do implante cefálico na cabeça femoral no quadrante central-central) e outro com <strong>alteração</strong> em algum dos critérios de melhor prognóstico."	20	2	34950	91.7	1	1
1197	1289	bible	caldeirão	"E enfiava-o na caldeira, ou na panela, ou no caldeirão, ou na marmita; e tudo quanto o garfo tirava, o sacerdote tomava para si; assim faziam a todo o Israel que ia ali a Siló."	"E enfiava-o na caldeira, ou na panela, ou no <strong>caldeirão,</strong> ou na marmita; e tudo quanto o garfo tirava, o sacerdote tomava para si; assim faziam a todo o Israel que ia ali a Siló."	20	2	34950	91.63	3	2
987	115-106	news	movimento	"Em Curitiba e região, a mobilização dos trabalhadores tem aumentado e a adesão dos financiários só amplia o movimento"	"Em Curitiba e região, a mobilização dos trabalhadores tem aumentado e a adesão dos financiários só amplia o <strong>movimento</strong>"	20	2	34950	91.57	1	1
583	174	bible	evangelista	"Mas tu, sê sóbrio em tudo, sofre as aflições, faze a obra de um evangelista, cumpre o teu ministério."	"Mas tu, sê sóbrio em tudo, sofre as aflições, faze a obra de um <strong>evangelista,</strong> cumpre o teu ministério."	20	2	34950	91.52	2	2
788	1209	bible	lenha	"Depois o partirá nos seus pedaços, como também a sua cabeça e o seu redenho; e o sacerdote os porá em ordem sobre a lenha que está no fogo sobre o altar;"	"Depois o partirá nos seus pedaços, como também a sua cabeça e o seu redenho; e o sacerdote os porá em ordem sobre a <strong>lenha</strong> que está no fogo sobre o altar;"	20	2	34950	91.51	2	1
167	4	bible	estultícia	"A estultícia está posta em grandes alturas, mas os ricos estão assentados em lugar baixo."	"A <strong>estultícia</strong> está posta em grandes alturas, mas os ricos estão assentados em lugar baixo."	20	2	34950	91.45	6	5
1198	1777	bible	santidade	"Tributai ao SENHOR a glória de seu nome; trazei presentes, e vinde perante ele; adorai ao SENHOR na beleza da sua santidade."	"Tributai ao SENHOR a glória de seu nome; trazei presentes, e vinde perante ele; adorai ao SENHOR na beleza da sua <strong>santidade.</strong>"	20	2	34950	91.38	1	1
361	993	bible	céu	"E, indo no caminho, aconteceu que, chegando perto de Damasco, subitamente o cercou um resplendor de luz do céu."	"E, indo no caminho, aconteceu que, chegando perto de Damasco, subitamente o cercou um resplendor de luz do <strong>céu.</strong>"	20	2	34950	91.32	1	1
584	23697358	biomed	papel	"Os aspetos nutricionais serão discutidos, incluindo o papel que o exercício pode ter sobre a redução dos efeitos negativos deste fenômeno."	"Os aspetos nutricionais serão discutidos, incluindo o <strong>papel</strong> que o exercício pode ter sobre a redução dos efeitos negativos deste fenômeno."	20	2	34950	91.26	1	1
988	149-106	news	código	"Atenta à necessidade de melhorar a transparência dos fundos, a entidade lançará em seu Congresso que começa nesta segunda-feira, 12, em Florianópolis, o seu primeiro Código de Governança de Investimentos, de adesão voluntária dos fundos"	"Atenta à necessidade de melhorar a transparência dos fundos, a entidade lançará em seu Congresso que começa nesta segunda-feira, 12, em Florianópolis, o seu primeiro <strong>Código</strong> de Governança de Investimentos, de adesão voluntária dos fundos"	20	2	34950	91.2	1	1
168	2008	bible	filhas	"Quando o Senhor lavar a imundícia das filhas de Sião, e limpar o sangue de Jerusalém, do meio dela, com o espírito de justiça, e com o espírito de ardor."	"Quando o Senhor lavar a imundícia das <strong>filhas</strong> de Sião, e limpar o sangue de Jerusalém, do meio dela, com o espírito de justiça, e com o espírito de ardor."	20	2	34950	91.14	0	0
789	1497	bible	voz	"Eu dormia, mas o meu coração velava; e eis a voz do meu amado que está batendo: abre-me, minha irmã, meu amor, pomba minha, imaculada minha, porque a minha cabeça está cheia de orvalho, os meus cabelos das gotas da noite."	"Eu dormia, mas o meu coração velava; e eis a <strong>voz</strong> do meu amado que está batendo: abre-me, minha irmã, meu amor, pomba minha, imaculada minha, porque a minha cabeça está cheia de orvalho, os meus cabelos das gotas da noite."	20	2	34950	91.08	1	1
362	24388254	biomed	Cuidado	Introdução: A Rede Nacional de Cuidados Continuados Integrados surgiu para proporcionar a continuação de cuidados após internamento ou para pessoas funcionalmente dependentes.	Introdução: A Rede Nacional de <strong>Cuidados</strong> Continuados Integrados surgiu para proporcionar a continuação de cuidados após internamento ou para pessoas funcionalmente dependentes.	20	2	34950	91.02	0	0
585	4618-283	news	emergências	"Inaugurado há pouco mais de seis meses, o prédio da prefeitura de Pontal do Araguaia, terá que passar por reparos de emergências para evitar prejuízos ao patrimônio público"	"Inaugurado há pouco mais de seis meses, o prédio da prefeitura de Pontal do Araguaia, terá que passar por reparos de <strong>emergências</strong> para evitar prejuízos ao patrimônio público"	20	2	34950	90.98	0	0
